Timestamp,Yaw,Pitch,Roll,Voltage,Current_mA
1776631915.9856846,0.31,-8.88,0.44,0.78,1039.0
1776631916.112129,0.31,-8.88,0.44,7.79,1044.8
1776631916.236131,0.31,-8.88,0.44,7.78,1027.0
1776631916.299068,1.0,-8.88,0.44,7.78,1057.7
1776631916.425378,0.31,-8.88,0.44,7.79,1026.9
1776631916.553566,0.31,-8.88,0.44,7.79,1072.6
1776631916.6114345,0.31,-8.88,0.44,7.79,0.0
1776631916.7441602,0.31,-8.88,0.44,7.8,1067.9
1776631916.8076398,0.31,-8.88,0.44,7.78,1055.0
1776631916.949726,0.31,-8.88,0.44,7.78,1034.1
1776631917.013482,0.31,-8.88,0.44,7.79,1006.2
1776631917.138017,0.31,-8.88,0.44,7.79,1021.0
1776631917.2649398,0.31,-8.88,0.44,7.79,979.9
1776631917.455314,0.31,-8.88,0.44,7.79,991.4
1776631917.5822322,0.31,-8.88,0.44,7.79,1074.8
1776631917.6452165,31.0,-8.88,0.44,7.78,1053.7
1776631917.769867,0.31,-8.88,0.44,7.79,1044.5
1776631917.8939786,0.31,-8.88,0.44,7.8,1051.7
1776631917.9563904,0.31,-8.88,0.44,7.79,1047.9
1776631918.084269,1.0,-8.88,0.44,7.79,999.9
1776631918.2032645,0.31,-8.88,0.44,7.78,1023.2
1776631918.391146,0.31,-8.88,0.44,7.79,1051.1
1776631918.5180047,0.31,-8.88,0.44,7.79,1025.6
1776631918.5784295,0.31,-8.88,0.44,7.78,1028.0
1776631918.7015622,0.31,-8.88,0.44,7.78,994.0
1776631918.8997166,31.0,-8.88,0.44,7.79,1030.4
1776631918.9799721,0.31,-8.88,0.44,7.8,1033.1
1776631919.0901754,0.31,-8.88,0.44,7.8,1045.3
1776631919.2237613,0.31,-8.88,0.44,7.78,1061.0
1776631919.5339916,0.31,-8.88,0.69,7.78,1041.1
1776631919.7283764,0.37,-8.75,1.0,7.79,1007.4
1776631919.8674831,0.06,-8.06,1.0,7.78,1056.6
1776631919.9307046,359.75,-5.0,1.0,7.78,1016.6
1776631920.1215556,359.37,0.56,1.56,7.79,1071.5
1776631920.3366756,358.81,0.75,1.94,7.78,1026.3
1776631920.469692,358.69,2.56,1.81,7.79,1046.4
1776631920.5275369,358.19,6.12,1.81,7.78,1016.1
1776631920.665088,357.75,10.69,1.56,7.79,10890.0
1776631920.736835,357.81,15.25,1.06,7.8,1002.5
1776631920.8577225,357.75,18.81,0.25,7.79,987.3
1776631920.9901297,357.75,21.37,-0.81,7.78,1045.4
1776631921.3020816,358.69,27.94,-3.31,7.8,1090.7
1776631921.3609662,94.0,30.31,-3.94,7.78,1007.0
1776631921.4883006,359.0,32.69,-4.37,7.8,1059.9
1776631921.6139276,359.12,32.38,-5.19,7.79,997.3
1776631921.8057737,358.94,17.69,-2.06,7.79,1037.6
1776631921.9812684,359.0,7.69,0.37,7.78,1027.5
1776631922.1078186,358.0,2.75,3.0,7.78,999.2
1776631922.2433274,81.0,-2.37,4.06,7.78,1040.0
1776631922.306569,356.06,-7.69,6.94,7.79,1041.8
1776631922.4198587,6.0,-14.31,9.13,7.78,1056.0
1776631922.4909248,356.25,-21.87,8.88,7.77,1030.4
1776631922.6190097,356.87,-28.62,9.13,7.78,1033.1
1776631922.7395494,356.75,-30.19,8.75,7.78,1077.0
1776631922.8032293,5.0,-32.56,8.75,7.77,1058.3
1776631922.9345083,356.37,-35.69,9.31,7.78,998.7
1776631923.0570893,355.94,-38.81,9.81,7.78,1064.8
1776631923.120331,355.56,-41.13,9.94,7.78,1053.6
1776631923.2397153,355.44,-42.69,9.5,7.77,1054.4
1776631923.6797724,357.69,-35.38,17.56,7.77,1085.0
1776631923.7433836,358.37,-29.56,22.37,7.78,1010.0
1776631924.0092058,359.19,-21.06,30.5,7.78,1063.7
1776631924.2016606,356.69,-17.69,20.87,7.79,1084.4
1776631924.4642127,359.19,-5.75,1.81,7.79,1055.2
1776631924.5930688,359.19,-2.25,0.81,7.79,1046.9
1776631924.9154382,355.81,-4.87,1.81,7.79,1073.6
1776631925.1865108,354.75,-8.0,3.0,7.77,1030.6
1776631925.3138871,355.25,-7.75,3.94,7.77,1014.8
1776631925.5036745,355.37,-7.81,4.06,7.78,1099.8
1776631925.6241746,355.37,-7.87,4.0,7.8,1048.6
1776631925.821532,7.0,-7.87,4.0,7.79,980.5
1776631925.9481244,355.37,-7.94,4.0,7.78,1081.0
1776631926.0595648,355.37,-7.94,4.0,7.78,1027.5
1776631926.137502,355.37,-7.94,4.0,7.79,1043.2
1776631926.2113261,355.37,-8.0,4.0,7.78,995.2
1776631926.4160795,7.0,-8.0,4.0,7.78,1080.6
1776631926.5432622,355.37,-8.06,4.0,7.79,1053.9
1776631926.7366111,355.94,-7.69,3.94,7.78,1055.8
1776631926.9917626,355.94,-7.69,3.94,7.76,1029.3
1776631927.0543907,355.94,-7.69,4.0,7.79,1062.6
1776631927.180745,355.94,-7.75,4.0,7.79,1078.6
1776631927.245437,355.87,-7.75,4.0,7.77,1026.8
1776631927.37239,355.87,-7.75,4.0,7.79,1079.1
1776631927.4992259,355.87,-7.75,4.0,7.78,1026.9
1776631927.56317,355.87,-7.75,4.0,7.78,1027.1
1776631927.6868994,355.87,-7.81,4.0,7.79,1098.0
1776631927.8151484,355.87,-7.81,4.0,7.79,1016.6
1776631927.9171488,355.87,-7.81,4.0,7.78,1035.5
1776631927.9736962,355.87,-7.81,4.0,7.79,10830.0
1776631928.1004264,355.87,-7.81,4.0,7.78,1077.7
1776631928.2216187,355.87,-7.87,4.0,7.8,1012.7
1776631928.2866542,355.87,-7.87,4.0,7.76,954.6
1776631928.4139602,355.87,-7.87,4.0,7.77,1068.3
1776631928.6029403,355.87,-7.87,4.0,7.78,1054.0
1776631928.7407389,355.87,-7.87,4.0,7.76,1127.7
1776631928.7977371,355.87,-7.87,4.0,7.77,1030.3
1776631928.9212205,355.87,-7.87,4.0,7.79,1012.3
1776631929.0476964,355.87,-7.87,4.0,7.77,1077.3
1776631929.1116126,355.87,-7.87,4.0,7.78,1017.6
1776631929.241117,355.87,-7.87,4.0,7.78,1048.6
1776631929.363965,355.87,-7.87,4.0,7.79,1018.9
1776631929.427213,355.87,-7.87,4.0,7.79,1017.5
1776631929.55366,7.0,-7.87,4.0,7.77,1086.9
1776631929.6185746,355.87,-7.87,4.0,7.77,1030.7
1776631929.7382867,355.87,-7.87,4.0,7.78,1010.6
1776631929.8692224,355.87,-7.87,4.0,7.78,1065.8
1776631930.178456,7.0,-7.87,4.0,7.8,1027.2
1776631930.2987967,355.87,-7.87,4.0,7.77,1064.0
1776631930.368804,7.0,-7.87,4.0,7.78,1092.0
1776631930.5034075,355.87,-7.87,4.0,7.79,1.6
1776631930.7043169,7.0,-7.87,4.0,7.78,1068.2
1776631930.7664363,355.87,-7.87,4.0,7.78,1055.8
1776631930.9023337,355.87,-7.87,4.0,7.77,967.0
1776631930.9738345,355.87,-7.87,4.0,7.78,1072.2
1776631931.099356,355.87,-7.87,4.0,7.77,1064.4
1776631931.226756,355.87,-7.87,4.0,7.78,1103.5
1776631931.4185052,355.87,-7.87,4.0,7.76,1058.4
1776631931.4902577,355.87,-7.87,4.0,7.78,1100.4
1776631931.6157045,355.87,-7.87,4.0,7.78,1060.1
1776631931.923843,355.87,-7.87,4.0,7.78,1086.8
1776631932.0542402,87.0,-7.87,4.0,7.79,1032.3
1776631932.3218923,87.0,-7.87,4.0,7.76,1074.1
1776631932.4630542,355.87,-7.87,4.0,7.78,1097.4
1776631932.5419688,355.87,-7.87,4.0,7.76,1075.5
1776631932.668683,355.87,-7.87,4.0,7.83,1026.0
1776631932.732928,355.87,-7.87,4.0,7.77,1010.1
1776631932.859346,355.87,-7.87,4.0,7.78,1033.0
1776631932.9862916,355.87,-7.87,4.0,7.78,1045.4
1776631933.133369,355.0,-7.87,4.0,7.78,1095.0
1776631933.2501228,355.87,-7.87,4.0,7.78,1032.2
1776631933.3760352,87.0,-7.87,4.0,7.78,1041.1
1776631933.5034544,355.87,-7.87,4.0,7.78,1103.9
1776631933.5693054,355.87,-7.87,4.0,7.78,1053.5
1776631933.6910305,355.87,-7.87,4.0,7.78,1089.7
1776631933.8149793,355.87,-7.87,4.0,7.76,1061.8
1776631933.8781703,355.87,-7.87,4.0,7.79,1087.6
1776631934.0064151,355.87,-7.87,4.0,7.78,1086.4
1776631934.1329274,355.87,-7.87,4.0,7.78,1056.0
1776631934.2210464,355.87,-7.87,4.0,7.77,1088.8
1776631934.2858222,355.87,-7.87,4.0,7.77,1072.5
1776631934.411023,87.0,-7.87,4.0,7.76,1046.1
1776631934.537073,355.87,-7.87,4.0,7.78,1045.6
1776631934.5929034,355.87,-7.87,4.0,7.78,1094.1
1776631934.7175186,355.87,-7.87,4.0,7.77,1098.0
1776631934.8450665,355.87,-7.87,4.0,7.77,1080.8
1776631934.9077454,355.87,-7.87,4.0,7.77,993.2
1776631935.1006277,355.87,-7.87,4.0,7.77,1081.4
1776631935.2276134,355.87,-7.87,4.06,7.76,1062.5
1776631935.3544686,355.87,-7.87,4.12,7.78,1081.3
1776631935.418491,355.87,-7.87,4.19,7.76,1096.7
1776631935.676265,355.87,-7.87,4.06,7.76,1174.1
1776631935.8608413,355.87,-7.87,4.19,7.77,1037.2
1776631936.0505812,355.87,-7.87,4.19,7.78,1073.3
1776631936.1768198,355.87,-7.87,4.25,7.78,1064.0
1776631936.2966344,355.87,-7.87,4.06,7.76,1093.9
1776631936.551557,353.31,-7.81,4.44,7.78,1108.4
1776631936.6788301,352.37,-7.87,4.12,7.77,1071.1
1776631936.7983844,351.81,-7.87,4.19,7.78,1072.0
1776631936.860781,351.75,-7.87,4.25,7.76,1139.2
1776631937.1134858,351.75,-7.87,4.19,7.78,1116.1
1776631937.1781135,351.75,-7.87,4.19,7.76,1119.9
1776631937.2987049,351.75,-7.87,4.25,7.75,1055.8
1776631937.4254475,351.75,-7.87,4.31,7.78,1105.0
1776631937.4886818,351.75,-7.87,4.25,7.77,1071.6
1776631937.6160064,351.75,-7.87,4.19,7.76,1081.2
1776631937.7966344,351.75,-7.94,4.19,7.79,1072.3
1776631937.9327004,351.75,-7.94,4.25,7.77,1088.6
1776631938.1237638,75.0,-7.94,4.25,7.77,1080.5
1776631938.198472,351.75,-7.94,4.25,7.77,1085.3
1776631938.3358514,351.75,-7.94,4.25,7.77,1076.6
1776631938.4604425,351.75,-7.94,4.25,7.78,1012.0
1776631938.6500287,5.0,-7.94,4.25,7.76,1082.9
1776631938.76929,351.75,-7.94,4.25,7.78,20.0
1776631938.8334138,351.75,-7.94,4.25,7.78,1146.4
1776631938.953276,5.0,-7.94,4.25,7.76,1069.1
1776631939.0794618,351.75,-7.94,4.25,7.78,1086.9
1776631939.1520865,351.75,-7.94,4.25,7.75,1087.5
1776631939.342794,351.75,-7.94,4.25,7.76,1055.5
1776631939.6050649,351.75,-7.94,4.25,7.77,1155.6
1776631939.6742718,351.75,-7.94,4.25,7.76,1101.9
1776631939.8571637,351.75,-7.94,4.25,7.76,1114.8
1776631940.2977479,351.75,-7.94,4.25,7.76,1089.4
1776631940.4307263,351.75,-7.94,4.25,7.76,1067.7
1776631940.5032825,351.75,-7.94,4.25,7.75,1065.1
1776631940.6297426,75.0,-7.94,4.25,7.77,1086.1
1776631940.6895528,351.75,-7.94,4.25,7.76,1081.8
1776631940.9544728,351.75,-7.94,4.25,7.76,1122.5
1776631941.0217252,351.75,-7.94,4.25,7.73,1118.2
1776631941.1491935,351.75,-7.94,4.19,7.77,1122.5
1776631941.2031775,5.0,-7.94,4.19,7.76,1098.1
1776631941.3336046,351.75,-7.94,4.12,7.74,1137.2
1776631941.460603,351.69,-7.94,3.37,7.75,1106.6
1776631941.6413894,352.62,-4.44,1.87,7.77,1140.3
1776631941.840854,354.25,-2.69,1.0,7.76,1036.6
1776631941.9671388,354.94,-0.81,0.0,7.74,1044.0
1776631942.0511606,355.19,0.56,-2.19,7.76,1059.2
1776631942.1734736,355.19,1.12,-3.62,7.76,1056.1
